,media_id,media_key,class_id,label_id,pose_timestamp,pose_lat,pose_lon,pose_alt,pose_dep,posedata_heading,posedata_roll,posedata_pitch,media_path,thm_path,campaign_key,deployment_key,platform,class_name,tags,comment,class_uuid,class_color,label_timestamp,labeler,x,y,t,point_id,point_data
10,4905155,sxB180804_image0002653_FC.png ,4499,189157,2018-08-05T08:33:53.054000Z,44.5692368189694,-125.148114025575,5.944244,770.262126477764,-0.064874779075,-0.0449927437624,-0.0542899022976,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxB180804_image0002653_FC.png ,/api/media/4905155/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,cable,,,dbd934b6-12b4-43e3-af0f-c2fea847effe,#70790e,2022/04/21T16:50:07.098266Z,ns1u21@soton.ac.uk,0.773444753946147,0.27262180974478,,187058,"{""user_created"": true}"
11,4905223,sxB180804_image0002723_FC.png ,4493,189158,2018-08-05T08:38:33.684000Z,44.5692232728599,-125.148066205576,5.972413,770.023393855915,3.12357729035,0.0199058911452,-0.0529118876244,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxB180804_image0002723_FC.png ,/api/media/4905223/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:51:23.934711Z,ns1u21@soton.ac.uk,0.235840297121634,0.179814385150812,,187059,"{""user_created"": true, ""polygon"": [[-0.025998142989786286, -0.029002320185614782], [-0.033426183844010984, 0.030162412993039508], [-0.0176415970287835, 0.030162412993039508], [0.026926648096564688, 0.04060324825986086], [0.03714020427112365, 0.024361948955916538], [0.029712163416898953, -0.003480278422273716], [-0.015784586815227326, -0.020881670533642625], [-0.026926648096564372, -0.03364269141531316], [-0.025998142989786286, -0.03132250580046397], [-0.025998142989786286, -0.03132250580046397]]}"
12,4905223,sxB180804_image0002723_FC.png ,4493,189160,2018-08-05T08:38:33.684000Z,44.5692232728599,-125.148066205576,5.972413,770.023393855915,3.12357729035,0.0199058911452,-0.0529118876244,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxB180804_image0002723_FC.png ,/api/media/4905223/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:52:15.346494Z,ns1u21@soton.ac.uk,0.568245125348189,0.360788863109049,,187061,"{""user_created"": true, ""polygon"": [[-0.010213556174558644, -0.045243619489559427], [0.03899721448467998, -0.018561484918793766], [0.02599814298978676, -0.012761020881670797], [0.007428040854225015, 0.03712296983758674], [-0.010213556174558644, 0.034802784222737554], [-0.02228412256267378, 0.020881670533642427], [-0.02135561745589569, 0.011600928074245676], [-0.005571030640668207, -0.03364269141531349], [-0.005571030640668207, -0.03364269141531349], [-0.005571030640668207, -0.03364269141531349]]}"
13,4905320,sxB180804_image0002822_FC.png ,4493,189163,2018-08-05T08:45:10.563000Z,44.5691306212952,-125.147931788169,6.227402,770.752641959124,-0.101657827291,0.00710763377807,-0.0574389146794,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxB180804_image0002822_FC.png ,/api/media/4905320/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:54:14.481117Z,ns1u21@soton.ac.uk,0.958217270194986,0.735498839907193,,187063,"{""user_created"": true, ""polygon"": [[-0.014856081708449397, -0.04060324825986118], [-0.029712163416898793, 0.023201856148491483], [-0.02042711234911792, 0.029002320185614452], [0.04085422469823584, 0.059164733178653894], [0.03806870937790158, -0.008120649651972553], [-0.008356545961002786, -0.029002320185615243], [-0.008356545961002786, -0.029002320185615243], [-0.008356545961002786, -0.029002320185615243]]}"
14,4905819,sxC180805_image0000392_FC.png ,4493,189164,2018-08-05T21:51:15.854000Z,44.5692280474045,-125.148016602733,6.336731,769.865659187596,-2.26939431194,0.0721092939639,0.0795432840066,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxC180805_image0000392_FC.png ,/api/media/4905819/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:56:14.388939Z,ns1u21@soton.ac.uk,0.390900649953575,0.569605568445476,,187064,"{""user_created"": true, ""polygon"": [[-0.0027855153203345255, -0.029002320185615243], [0.03342618384401088, -0.0011600928074249897], [0.025069637883008093, 0.0034802784222733862], [-0.0009285051067783512, 0.04292343387470958], [-0.01485608170844966, 0.04060324825986039], [-0.02506963788300862, 0.029002320185614452], [-0.003714020427112613, -0.019721577726218492], [-0.003714020427112613, -0.019721577726218492], [-0.003714020427112613, -0.019721577726218492]]}"
15,4905819,sxC180805_image0000392_FC.png ,4493,189165,2018-08-05T21:51:15.854000Z,44.5692280474045,-125.148016602733,6.336731,769.865659187596,-2.26939431194,0.0721092939639,0.0795432840066,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxC180805_image0000392_FC.png ,/api/media/4905819/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:56:20.982606Z,ns1u21@soton.ac.uk,0.579387186629526,0.518561484918794,,187065,"{""user_created"": true, ""polygon"": [[-0.024141132776229847, -0.016241299303944776], [0.01764159702878408, -0.032482598607889095], [0.011142061281337469, -0.020881670533643152], [0.02414113277623069, 0.025522041763340605], [0.016713091922005992, 0.03480278422273736], [0.009285051067781295, 0.04176334106728492], [-0.007428040854224276, 0.03132250580046358], [-0.018570102135561324, -0.010440835266821807], [-0.018570102135561324, -0.010440835266821807]]}"
16,4905819,sxC180805_image0000392_FC.png ,4493,189166,2018-08-05T21:51:15.854000Z,44.5692280474045,-125.148016602733,6.336731,769.865659187596,-2.26939431194,0.0721092939639,0.0795432840066,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxC180805_image0000392_FC.png ,/api/media/4905819/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T16:56:24.625263Z,ns1u21@soton.ac.uk,0.812441968430826,0.778422273781903,,187066,"{""user_created"": true, ""polygon"": [[-0.03992571959145733, -0.004640371229698771], [4.222352375918887e-16, -0.03364269141531362], [4.222352375918887e-16, -0.020881670533643086], [0.030640668523677302, 0.038283062645011204], [0.02506963788300878, 0.05452436194895552], [0.006499535747447033, 0.06264501160092768], [-0.028783658310120284, 0.0023201856148487923], [-0.028783658310120284, 0.0023201856148487923], [-0.028783658310120284, 0.0023201856148487923]]}"
17,4907217,sxC180805_image0001927_FC.png ,696,189168,2018-08-05T23:33:49.534000Z,44.5713400618472,-125.147574543146,5.480303,772.410567561531,-0.995766526134,-0.0891460081726,0.0830196497249,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxC180805_image0001927_FC.png ,/api/media/4907217/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,marine organism,,,5ab588e6-cc1f-4858-81e4-7a94abe974b0,#fc1246,2022/04/21T17:05:46.356290Z,ns1u21@soton.ac.uk,0.588672237697307,0.534802784222738,,187067,"{""user_created"": true, ""polygon"": [[-0.009285051067780556, -0.027842227378190386], [0.02971216341689911, -0.03828306264501173], [0.055710306406685554, -0.013921113689095259], [0.06499535747446643, 0.017401392111368777], [0.04456824512534851, 0.05684454756380497], [0.0037140204271126657, 0.06844547563805091], [-0.025998142989786126, 0.04756380510440822], [-0.032497678737232735, 0.019721577726217965], [-0.018570102135561428, -0.016241299303944447], [-0.009285051067780556, -0.025522041763341198], [-0.009285051067780556, -0.025522041763341198]]}"
18,4908808,sxC180805_image0003546_FC.png ,4122,189169,2018-08-06T01:21:59.974000Z,44.5698914390206,-125.146807649374,5.076551,768.225202122227,1.48815401713,-0.0572245110529,-0.0628475549096,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxC180805_image0003546_FC.png ,/api/media/4908808/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,trawl mark,,,b9f723d7-47b4-456c-89b3-ba7cc5f37f95,#e7ae8d,2022/04/21T17:07:36.689351Z,ns1u21@soton.ac.uk,0.321262766945218,0.221577726218097,,187068,"{""user_created"": true, ""polygon"": [[-0.01949860724233962, 0.015081206496520182], [-0.13370473537604435, -0.2146171693735494], [-0.09749303621169896, -0.215777262180974], [0.10027855153203363, 0.19489559164733225], [0.07985143918291572, 0.19721577726218142], [-0.020427112349117708, 0.013921113689095588], [-0.020427112349117708, 0.013921113689095588]]}"
19,4909464,sxD180809_image0000457_FC.png ,4379,189170,2018-08-09T17:53:35.029000Z,44.5700247344262,-125.146841266711,6.53734,767.064169820488,-1.54196979181,0.0236551198581,-0.0424524528573,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxD180809_image0000457_FC.png ,/api/media/4909464/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,equipment,,,5343a2fa-349c-4d3f-af16-583b6a5e9741,#cfecf8,2022/04/21T17:08:53.607668Z,ns1u21@soton.ac.uk,0.148560817084494,0.352668213457077,,187069,"{""user_created"": true, ""polygon"": [[0.04178272980501387, 0.016241299303943853], [0.06592386258124415, 0.17285382830626403], [0.03528319405756727, 0.17285382830626403], [-5.2779404698986086e-17, 0.06844547563805058], [-0.012999071494893275, 0.04756380510440789], [-0.038997214484679715, 0.06844547563805058], [-0.05663881151346338, 0.056844547563804644], [-0.039925719591457805, 0.035962877030161954], [-0.03156917363045502, -0.0116009280742464], [-0.06313834726090999, -0.02668213457076612], [-0.11606313834726097, -0.02320185614849234], [-0.11792014856081713, -0.032482598607889095], [-0.148560817084494, -0.0313225058004645], [-0.14670380687093784, -0.13921113689095174], [-0.10863509749303626, -0.09512761020881717], [-0.05571030640668529, -0.09628770301624176], [-0.03714020427112354, -0.08816705336426961], [-0.03435468895078928, -0.0696055684454761], [-0.009285051067780926, -0.0893271461716942], [0.02692664809656448, -0.09280742459396799], [0.06685236768802223, -0.07308584686774988], [0.07799442896935928, -0.06148491879350394], [0.12999071494893216, -0.07424593967517447], [0.12256267409470747, -0.09628770301624176], [0.14020427112349113, -0.10092807424594014], [0.15506035283194053, -0.07656612529002366], [0.04178272980501387, 0.013921113689094666], [0.04178272980501387, 0.013921113689094666]]}"
20,4912406,sxD180809_image0003433_FC.png ,4493,189171,2018-08-09T21:12:25.556000Z,44.569239286876,-125.148050479887,5.380106,770.459521619056,1.37388244922,-0.0357513204745,-0.0717332555612,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxD180809_image0003433_FC.png ,/api/media/4912406/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T17:12:27.186764Z,ns1u21@soton.ac.uk,0.670380687093779,0.440835266821346,,187070,"{""user_created"": true, ""polygon"": [[-0.0074280408542245924, -0.041763341067285645], [0.04271123491179212, -0.01392111368909539], [0.03342618384401125, -0.0023201856148494515], [0.010213556174559065, 0.04292343387470971], [0.0009285051067781929, 0.04640371229698349], [-0.01578458681522738, 0.03364269141531296], [-0.005571030640668418, -0.020881670533642954], [-0.005571030640668418, -0.020881670533642954], [-0.005571030640668418, -0.020881670533642954]]}"
21,4912406,sxD180809_image0003433_FC.png ,4493,189173,2018-08-09T21:12:25.556000Z,44.569239286876,-125.148050479887,5.380106,770.459521619056,1.37388244922,-0.0357513204745,-0.0717332555612,http://soi-uos-data.storage.googleapis.com/fk180731/ae2000f/20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3/images/sxD180809_image0003433_FC.png ,/api/media/4912406/thumbnail?size=350,fk180731,20180804_093404_20180804_143258_20180805_123456_20180809_083837_ae2000f_sx3,UTOK AE2000F AUV,drop weight,,,44cd9172-277d-4714-83d7-88e22d9b5451,#8ac69c,2022/04/21T17:13:37.473242Z,ns1u21@soton.ac.uk,0.479108635097493,0.834106728538283,,187071,"{""user_created"": true, ""polygon"": [[-0.022284122562674095, -0.018561484918793503], [-0.008356545961002786, -0.031322505800464036], [0.025069637883008356, -0.002320185614849188], [0.03899721448467967, 0.0034802784222737818], [0.011142061281337047, 0.05916473317865429], [0.002785515320334262, 0.04756380510440835], [-0.022284122562674095, 0.022041763341067284], [-0.027855153203342618, 0.002320185614849188], [-0.02414113277623027, -0.016241299303944315], [-0.02414113277623027, -0.016241299303944315]]}"
